matched	Tosafot_on_Shevuot.43b.8.1
matched	Tosafot_on_Shevuot.44a.6.1
matched	Rashi_on_Menachot.5a.9.2
matched	Rashi_on_Menachot.8b.5.1
matched	Rashi_on_Menachot.16b.7.1
matched	Rashi_on_Menachot.16b.8.2
matched	Rashi_on_Menachot.18a.11.4
matched	Rashi_on_Menachot.67b.4.2
matched	Rashi_on_Menachot.69a.8.2
matched	Rashi_on_Menachot.69a.10.1
matched	Rashi_on_Menachot.101b.1.6
matched	Tosafot_on_Menachot.5a.16.1
matched	Tosafot_on_Menachot.5a.16.1
matched	Tosafot_on_Menachot.8b.2.1
matched	Tosafot_on_Menachot.8b.4.1
matched	Tosafot_on_Menachot.9a.4.2
matched	Tosafot_on_Menachot.10b.1.1
matched	Tosafot_on_Menachot.12a.10.1
matched	Tosafot_on_Menachot.15a.2.1
matched	Tosafot_on_Menachot.21a.4.1
matched	Tosafot_on_Menachot.21a.8.1
matched	Tosafot_on_Menachot.22b.1.2
matched	Tosafot_on_Menachot.23a.1.1
didn't match	Tosafot_on_Menachot.24b.3.1
didn't match	Tosafot_on_Menachot.24b.3.1
matched	Tosafot_on_Menachot.25a.9.1
matched	Tosafot_on_Menachot.27a.20.1
matched	Tosafot_on_Menachot.27b.12.1
matched	Tosafot_on_Menachot.36b.3.1
matched	Tosafot_on_Menachot.42a.16.1
matched	Tosafot_on_Menachot.42b.9.2
matched	Tosafot_on_Menachot.44b.4.2
matched	Tosafot_on_Menachot.49a.24.1
matched	Tosafot_on_Menachot.49a.24.1
matched	Tosafot_on_Menachot.53a.4.1
matched	Tosafot_on_Menachot.53b.18.1
matched	Tosafot_on_Menachot.57a.5.2
matched	Tosafot_on_Menachot.58a.14.1
matched	Tosafot_on_Menachot.61a.14.1
matched	Tosafot_on_Menachot.64b.4.1
matched	Tosafot_on_Menachot.66b.14.1
matched	Tosafot_on_Menachot.75b.11.1
matched	Tosafot_on_Menachot.79a.12.1
matched	Tosafot_on_Menachot.82b.9.1
matched	Tosafot_on_Menachot.83a.7.1
matched	Tosafot_on_Menachot.83a.14.1
didn't match	Tosafot_on_Menachot.83b.4.1
matched	Tosafot_on_Menachot.84b.21.1
matched	Tosafot_on_Menachot.90a.19.2
matched	Tosafot_on_Menachot.90a.19.2
matched	Tosafot_on_Menachot.93a.11.1
matched	Tosafot_on_Menachot.95a.14.1
matched	Tosafot_on_Menachot.98b.22.1
matched	Tosafot_on_Menachot.101b.6.1
matched	Tosafot_on_Menachot.103a.7.1
matched	Tosafot_on_Zevachim.18a.3.1
matched	Tosafot_on_Zevachim.20b.4.1
matched	Tosafot_on_Zevachim.20b.4.1
matched	Tosafot_on_Zevachim.20b.4.1
matched	Tosafot_on_Zevachim.23a.8.1
didn't match	Tosafot_on_Zevachim.31b.14.2
matched	Tosafot_on_Zevachim.43a.6.1
didn't match	Tosafot_on_Zevachim.65b.6.1
matched	Tosafot_on_Zevachim.72a.3.1
matched	Tosafot_on_Zevachim.74b.17.1
matched	Tosafot_on_Zevachim.76a.11.1
matched	Tosafot_on_Zevachim.76b.8.1
matched	Tosafot_on_Zevachim.76b.8.1
matched	Tosafot_on_Zevachim.77a.3.1
matched	Tosafot_on_Zevachim.91b.11.1
matched	Tosafot_on_Zevachim.92a.2.1
matched	Tosafot_on_Zevachim.94b.16.1
matched	Tosafot_on_Zevachim.94b.16.1
matched	Tosafot_on_Zevachim.94b.16.1
matched	Tosafot_on_Zevachim.95b.4.1
matched	Tosafot_on_Zevachim.96a.4.1
matched	Tosafot_on_Zevachim.96a.4.1
matched	Tosafot_on_Zevachim.97b.5.1
matched	Tosafot_on_Zevachim.98a.3.1
matched	Tosafot_on_Zevachim.106a.15.1
didn't match	Tosafot_on_Zevachim.114a.6.1
matched	Rashbam_on_Bava_Batra.83b.8.1
matched	Rashbam_on_Bava_Batra.168a.14.2
matched	Tosafot_on_Chullin.3a.9.1
matched	Tosafot_on_Chullin.5b.8.1
matched	Tosafot_on_Chullin.11b.11.1
didn't match	Tosafot_on_Chullin.13b.9.1
matched	Tosafot_on_Chullin.14a.3.1
matched	Tosafot_on_Chullin.23b.6.1
matched	Tosafot_on_Chullin.24a.4.1
matched	Tosafot_on_Chullin.24a.4.1
matched	Tosafot_on_Chullin.24a.11.1
matched	Tosafot_on_Chullin.24a.11.1
matched	Tosafot_on_Chullin.33a.7.2
matched	Tosafot_on_Chullin.36a.12.1
matched	Tosafot_on_Chullin.41a.9.2
matched	Tosafot_on_Chullin.41b.8.1
matched	Tosafot_on_Chullin.55a.1.1
matched	Tosafot_on_Chullin.58b.1.1
matched	Tosafot_on_Chullin.64a.5.1
matched	Tosafot_on_Chullin.64a.5.1
didn't match	Tosafot_on_Chullin.65b.8.1
matched	Tosafot_on_Chullin.76b.21.2
matched	Tosafot_on_Chullin.77b.10.2
matched	Tosafot_on_Chullin.86b.13.1
matched	Tosafot_on_Chullin.96a.9.1
matched	Tosafot_on_Chullin.96b.9.2
matched	Tosafot_on_Chullin.96b.10.1
matched	Tosafot_on_Chullin.104a.9.1
matched	Tosafot_on_Chullin.106a.15.1
matched	Tosafot_on_Chullin.106a.15.1
matched	Tosafot_on_Chullin.106a.15.1
matched	Tosafot_on_Chullin.107a.12.1
matched	Tosafot_on_Chullin.107a.12.1
matched	Tosafot_on_Chullin.107a.12.1
matched	Tosafot_on_Chullin.107a.12.2
matched	Tosafot_on_Chullin.108a.8.1
matched	Tosafot_on_Chullin.111b.17.1
didn't match	Tosafot_on_Chullin.117a.3.1
matched	Tosafot_on_Chullin.125a.7.1
didn't match	Tosafot_on_Avodah_Zarah.17b.9.1
matched	Tosafot_on_Avodah_Zarah.27a.3.1
matched	Tosafot_on_Avodah_Zarah.27a.3.1
matched	Tosafot_on_Avodah_Zarah.29a.9.2
matched	Tosafot_on_Avodah_Zarah.36b.5.1
matched	Tosafot_on_Avodah_Zarah.40b.14.2
matched	Tosafot_on_Avodah_Zarah.56a.1.2
matched	Tosafot_on_Avodah_Zarah.67a.7.1
matched	Tosafot_on_Avodah_Zarah.67a.7.1
matched	Tosafot_on_Avodah_Zarah.67a.7.1
didn't match	Tosafot_on_Yevamot.6b.12.1
matched	Tosafot_on_Yevamot.7a.3.1
matched	Tosafot_on_Yevamot.10a.5.1
matched	Tosafot_on_Yevamot.15b.14.1
matched	Tosafot_on_Yevamot.16b.2.1
matched	Tosafot_on_Yevamot.25b.2.2
matched	Tosafot_on_Yevamot.29b.17.1
matched	Tosafot_on_Yevamot.33b.6.1
matched	Tosafot_on_Yevamot.41a.9.1
matched	Tosafot_on_Yevamot.42b.9.1
matched	Tosafot_on_Yevamot.57b.2.1
matched	Tosafot_on_Yevamot.57b.3.1
matched	Tosafot_on_Yevamot.57b.3.1
matched	Tosafot_on_Yevamot.59a.14.1
matched	Tosafot_on_Yevamot.59b.1.1
matched	Tosafot_on_Yevamot.65b.15.1
matched	Tosafot_on_Yevamot.66b.4.1
matched	Tosafot_on_Yevamot.66b.4.2
matched	Tosafot_on_Yevamot.68b.6.2
matched	Tosafot_on_Yevamot.69a.11.1
matched	Tosafot_on_Yevamot.70b.8.1
matched	Tosafot_on_Yevamot.71a.1.1
matched	Tosafot_on_Yevamot.80b.3.1
matched	Tosafot_on_Yevamot.81b.1.1
matched	Tosafot_on_Yevamot.85a.15.1
matched	Tosafot_on_Yevamot.85a.15.2
matched	Tosafot_on_Yevamot.90a.8.2
matched	Tosafot_on_Yevamot.103b.19.1
matched	Tosafot_on_Yevamot.116a.1.1
matched	Tosafot_on_Yevamot.116a.2.1
matched	Tosafot_on_Yevamot.119a.8.1
matched	Tosafot_on_Temurah.6a.15.1
matched	Tosafot_on_Temurah.8b.20.1
matched	Tosafot_on_Temurah.27b.22.1
matched	Tosafot_on_Temurah.29a.38.1
matched	Rashi_on_Keritot.15a.63.1
matched	Rashi_on_Keritot.21a.17.1
matched	Tosafot_on_Meilah.3a.8.1
matched	Tosafot_on_Meilah.3a.8.1
matched	Tosafot_on_Meilah.8a.5.8
matched	Tosafot_on_Meilah.8a.5.12
matched	Tosafot_on_Meilah.16a.9.1
matched	Tosafot_on_Arakhin.22b.36.2
matched	Tosafot_on_Arakhin.31a.35.1
didn't match	Tosafot_on_Bekhorot.3a.30.1
didn't match	Tosafot_on_Bekhorot.6b.10.1
didn't match	Tosafot_on_Bekhorot.6b.25.1
didn't match	Tosafot_on_Bekhorot.6b.25.1
didn't match	Tosafot_on_Bekhorot.6b.25.2
didn't match	Tosafot_on_Bekhorot.20b.9.1
didn't match	Tosafot_on_Bekhorot.29b.9.1
didn't match	Tosafot_on_Bekhorot.31b.47.1
didn't match	Tosafot_on_Bekhorot.33a.1.1
didn't match	Tosafot_on_Bekhorot.37b.73.1
didn't match	Tosafot_on_Bekhorot.45b.90.1
didn't match	Tosafot_on_Bekhorot.45b.90.1
didn't match	Tosafot_on_Bekhorot.47b.35.2
didn't match	Tosafot_on_Bekhorot.48a.24.1
didn't match	Tosafot_on_Bekhorot.48a.24.2
didn't match	Tosafot_on_Bekhorot.51b.43.1
didn't match	Tosafot_on_Bekhorot.52a.9.1
matched	Tosafot_on_Bekhorot.54a.5.1
matched	Tosafot_on_Bekhorot.59a.1.2
matched	Tosafot_on_Bekhorot.61a.1.1
didn't match	Rashi_on_Bekhorot.45a.37.1
matched	Rashba_on_Avodah_Zarah.30a.3
matched	Rashba_on_Bava_Batra.98a.1
matched	Rashba_on_Bava_Batra.133a.1
didn't match	Rashba_on_Ketubot.6a.1
matched	Rashba_on_Ketubot.101b.3
didn't match	Rashba_on_Kiddushin.15a.4
matched	Rashba_on_Kiddushin.19a.2
matched	Rashba_on_Kiddushin.42a.2
matched	Rashba_on_Kiddushin.42b.4
matched	Rashba_on_Kiddushin.67b.6
matched	Rashba_on_Yevamot.15a.1
matched	Rashba_on_Bava_Metzia.36a.1
didn't match	Rashba_on_Bava_Metzia.42a.10
didn't match	Rashba_on_Beitzah.4a.6
matched	Rashba_on_Nedarim.2a.2
didn't match	Rashba_on_Nedarim.29b.1
didn't match	Rashba_on_Nedarim.46b.3
didn't match	Rashba_on_Nedarim.46b.4
didn't match	Rashba_on_Nedarim.47b.2
matched	Rashba_on_Shabbat.65a.5
matched	Rashba_on_Shabbat.65b.6
matched	Rashba_on_Shabbat.100a.3
matched	Rashba_on_Shabbat.122a.3
matched	Rashba_on_Shabbat.128a.3
didn't match	Rashba_on_Shabbat.135a.1
matched	Abarbanel_on_Torah,_Deuteronomy.6.4.8
matched	Rashba_on_Eruvin.32b.3
didn't match	Rashba_on_Eruvin.33a.1
didn't match	Rashba_on_Eruvin.33a.1
didn't match	Rashba_on_Eruvin.33a.1
matched	Rashba_on_Shevuot.19a.1
matched	Gur_Aryeh_on_Vayikra.7.33.1
matched	Gur_Aryeh_on_Devarim.17.8.2
matched	Gur_Aryeh_on_Devarim.17.8.2
matched	Tur,_Orach_Chaim.238.1
matched	Beit_Yosef,_Orach_Chaim.315.18.1
didn't match	Beit_Yosef,_Choshen_Mishpat.227.42.1
matched	Beit_Yosef,_Choshen_Mishpat.272.2.1
matched	Beit_Yosef,_Choshen_Mishpat.340.12.1
matched	Drisha,_Choshen_Mishpat.253.43.1
didn't match	Prisha,_Orach_Chaim.331.2.1
didn't match	Prisha,_Choshen_Mishpat.66.30.1
didn't match	Prisha,_Choshen_Mishpat.67.35.1
didn't match	Commentary_on_Sefer_Hamitzvot_of_Rasag,_Positive_Commandments.1.12
matched	Commentary_on_Sefer_Hamitzvot_of_Rasag,_Positive_Commandments.86.18
didn't match	Commentary_on_Sefer_Hamitzvot_of_Rasag,_Negative_Commandments.115.6
didn't match	Commentary_on_Sefer_Hamitzvot_of_Rasag,_Communal_Laws.28.3
matched	Derech_Chaim.1.8.1
matched	Derech_Chaim.5.19.6
matched	Rashba_on_Bava_Kamma.12b.2
matched	Rashba_on_Bava_Kamma.89a.3
matched	Rashba_on_Bava_Kamma.98a.12
matched	Rashba_on_Bava_Kamma.108b.6
matched	Rashba_on_Bava_Kamma.108b.6
matched	Rashba_on_Bava_Kamma.108b.7
matched	Rashba_on_Bava_Kamma.108b.7
matched	Rashba_on_Bava_Kamma.118b.10
matched	Maggid_Mishneh_on_Mishneh_Torah,_Forbidden_Intercourse.3.5.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.2.1.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.2.20.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.4.17.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.5.26.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.12.5.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.12.11.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.12.16.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.12.20.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.13.3.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.13.6.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.13.7.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.13.10.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.14.6.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.24.5.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.24.6.1
didn't match	Maggid_Mishneh_on_Mishneh_Torah,_Marriage.24.13.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.1.3.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.1.5.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.1.7.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.1.7.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.1.17.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.3.4.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.3.8.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.3.19.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.4.2.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.4.4.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.5.12.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.5.13.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.5.17.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.5.17.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.7.5.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.7.9.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.1.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.1.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.1.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.2.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.2.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.3.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.4.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.5.5
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.7.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.7.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.7.6
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.8.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.8.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.11.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.11.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.12.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.14.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.15.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.15.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.8.16.4
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.2.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.3.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.3.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.3.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.7.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.12.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.13.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.15.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.16.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.17.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.18.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.18.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.18.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.20.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.9.20.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.3.5
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.6.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.9.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.10.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.10.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.12.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.12.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.12.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.13.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.13.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.13.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.13.4
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.13.5
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.15.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.16.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.16.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.16.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.17.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.18.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.10.18.4
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.11.10.2
didn't match	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.12.2.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.12.10.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.12.10.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.12.13.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.12.16.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.12.17.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.12.18.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.13.3.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.13.6.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.13.9.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.13.12.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.13.13.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.13.16.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.14.11.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.15.1.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.15.2.1
didn't match	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.15.22.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.15.22.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.16.2.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.16.3.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.16.21.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.17.8.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.17.9.2
didn't match	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.18.16.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.18.18.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.18.20.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.19.15.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.19.20.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.20.10.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.21.2.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.21.2.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.21.2.4
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.21.14.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.21.19.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.21.22.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.21.23.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.21.30.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.21.30.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.21.31.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.21.36.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.22.2.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.22.2.3
matched	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.25.22.1
didn't match	Maggid_Mishneh_on_Mishneh_Torah,_Sabbath.26.6.1
matched	Lehem_Mishneh_on_Mishneh_Torah,_Fasts.2.13.2
didn't match	Melechet_Shlomo_on_Mishnah_Zevachim.14.7.3
didn't match	Ketzot_HaChoshen_on_Shulchan_Arukh,_Choshen_Mishpat.204.2.1
didn't match	Siftei_Kohen_on_Shulchan_Arukh,_Choshen_Mishpat.365.2.1
didn't match	Be'er_HaGolah_on_Shulchan_Arukh,_Choshen_Mishpat.362.4
matched	Rav_Nissim_Gaon_on_Shabbat.125b.1
matched	Akeidat_Yitzchak.32.1.10
matched	Sefer_HaTashbetz,_Part_I.116.2
didn't match	Sefer_HaTashbetz,_Part_III.58.4
didn't match	Sefer_HaTashbetz,_Part_III.199.2
matched	Sefer_HaTashbetz,_Part_III.285.3
matched	Teshuvot_HaRosh.2.18.1
matched	Teshuvot_HaRosh.87.5.2
matched	Yad_Ramah_on_Bava_Batra.44b.15
matched	Yad_Ramah_on_Bava_Batra.157b.33
matched	Yad_Ramah_on_Bava_Batra.176a.2
didn't match	Sefer_Yereim.312.1
didn't match	Commentary_of_Ritva_on_Pesach_Haggadah,_Magid,_Story_of_the_Five_Rabbis.2.1
didn't match	Turei_Zahav_on_Shulchan_Arukh,_Even_HaEzer.27.6
didn't match	Yismach_Moshe,_Devarim.15.1
didn't match	Teshuvot_Maharik.148.1
matched	Teshuvot_Maharik.150.1
matched	Teshuvot_Maharik.150.1
didn't match	Teshuvot_Maharik.153.1
didn't match	Teshuvot_Maharik.167.1
didn't match	Teshuvot_Maharik.169.1
matched	Ramban_on_Numbers.26.54.1
didn't match	Ramban_on_Deuteronomy.16.18.1
didn't match	Teshuvot_Maharam,_Cremona_Edition.192.2
matched	Teshuvot_Maharam,_Lemberg_Edition.79.1
matched	Teshuvot_Maharam,_Lemberg_Edition.318.1
matched	Teshuvot_Maharam,_Lemberg_Edition.331.1
matched	Teshuvot_Maharam,_Prague_Edition.982.1
didn't match	Petach_Einayim_on_Berakhot.31a.3
didn't match	Kessef_Mishneh_on_Mishneh_Torah,_Divorce.2.3.2
matched	Maggid_Mishneh_on_Mishneh_Torah,_Divorce.9.34.1
matched	Maggid_Mishneh_on_Mishneh_Torah,_Divorce.11.22.1
